"word","sentence","vampires"
"of",90,1
"course",90,1
"late",90,1
"and",90,1
"the",90,1
"crucifix",90,1
"is",90,1
"still",90,1
"round",90,1
"my",90,1
"neck",90,1
"whether",91,1
"it",91,1
"is",91,1
"the",91,1
"old",91,1
"lady's",91,1
"fear",91,1
"or",91,1
"the",91,1
"many",91,1
"ghostly",91,1
"traditions",91,1
"of",91,1
"this",91,1
"place",91,1
"or",91,1
"the",91,1
"crucifix",91,1
"itself",91,1
"i",91,1
"do",91,1
"not",91,1
"know",91,1
"but",91,1
"i",91,1
"am",91,1
"not",91,1
"feeling",91,1
"nearly",91,1
"as",91,1
"easy",91,1
"in",91,1
"my",91,1
"mind",91,1
"as",91,1
"usual",91,1
"if",92,1
"this",92,1
"book",92,1
"should",92,1
"ever",92,1
"reach",92,1
"mina",92,1
"before",92,1
"i",92,1
"do",92,1
"let",92,1
"it",92,1
"bring",92,1
"my",92,1
"good-bye",92,1
"here",93,1
"comes",93,1
"the",93,1
"coach",93,1
"5",94,1
"may",94,1
"the",95,1
"castle",95,1
"the",96,1
"grey",96,1
"of",96,1
"the",96,1
"morning",96,1
"has",96,1
"passed",96,1
"and",96,1
"the",96,1
"sun",96,1
"is",96,1
"high",96,1
"over",96,1
"the",96,1
"distant",96,1
"horizon",96,1
"which",96,1
"seems",96,1
"jagged",96,1
"whether",96,1
"with",96,1
"trees",96,1
"or",96,1
"hills",96,1
"i",96,1
"know",96,1
"not",96,1
"for",96,1
"it",96,1
"is",96,1
"so",96,1
"far",96,1
"off",96,1
"that",96,1
"big",96,1
"things",96,1
"and",96,1
"little",96,1
"are",96,1
"mixed",96,1
"i",97,1
"am",97,1
"not",97,1
"sleepy",97,1
"and",97,1
"as",97,1
"i",97,1
"am",97,1
"not",97,1
"to",97,1
"be",97,1
"called",97,1
"till",97,1
"i",97,1
"awake",97,1
"naturally",97,1
"i",97,1
"write",97,1
"till",97,1
"sleep",97,1
"comes",97,1
"there",98,1
"are",98,1
"many",98,1
"odd",98,1
"things",98,1
"to",98,1
"put",98,1
"down",98,1
"and",98,1
"lest",98,1
"who",98,1
"reads",98,1
"them",98,1
"may",98,1
"fancy",98,1
"that",98,1
"i",98,1
"dined",98,1
"too",98,1
"well",98,1
"before",98,1
"i",98,1
"left",98,1
"bistritz",98,1
"let",98,1
"me",98,1
"put",98,1
"down",98,1
"my",98,1
"dinner",98,1
"exactly",98,1
"i",99,1
"dined",99,1
"on",99,1
"what",99,1
"they",99,1
"called",99,1
"robber",99,1
"steak",99,1
"bits",99,1
"of",99,1
"bacon",99,1
"onion",99,1
"and",99,1
"beef",99,1
"seasoned",99,1
"with",99,1
"red",99,1
"pepper",99,1
"and",99,1
"strung",99,1
"on",99,1
"sticks",99,1
"and",99,1
"roasted",99,1
"over",99,1
"the",99,1
"fire",99,1
"in",99,1
"the",99,1
"simple",99,1
"style",99,1
"of",99,1
"the",99,1
"london",99,1
"cat's",99,1
"meat",99,1
"the",100,1
"wine",100,1
"was",100,1
"golden",100,1
"mediasch",100,1
"which",100,1
"produces",100,1
"a",100,1
"queer",100,1
"sting",100,1
"on",100,1
"the",100,1
"tongue",100,1
"which",100,1
"is",100,1
"however",100,1
"not",100,1
"disagreeable",100,1
"i",101,1
"had",101,1
"only",101,1
"a",101,1
"couple",101,1
"of",101,1
"glasses",101,1
"of",101,1
"this",101,1
"and",101,1
"nothing",101,1
"else",101,1
"when",102,1
"i",102,1
"got",102,1
"on",102,1
"the",102,1
"coach",102,1
"the",102,1
"driver",102,1
"had",102,1
"not",102,1
"taken",102,1
"his",102,1
"seat",102,1
"and",102,1
"i",102,1
"saw",102,1
"him",102,1
"talking",102,1
"with",102,1
"the",102,1
"landlady",102,1
"they",103,1
"were",103,1
"evidently",103,1
"talking",103,1
"of",103,1
"me",103,1
"for",103,1
"every",103,1
"now",103,1
"and",103,1
"then",103,1
"they",103,1
"looked",103,1
"at",103,1
"me",103,1
"and",103,1
"some",103,1
"of",103,1
"the",103,1
"people",103,1
"who",103,1
"were",103,1
"sitting",103,1
"on",103,1
"the",103,1
"bench",103,1
"outside",103,1
"the",103,1
"door",103,1
"which",103,1
"they",103,1
"call",103,1
"by",103,1
"a",103,1
"name",103,1
"meaning",103,1
"word-bearer",103,1
"came",103,1
"and",103,1
"listened",103,1
"and",103,1
"then",103,1
"looked",103,1
"at",103,1
"me",103,1
"most",103,1
"of",103,1
"them",103,1
"pityingly",103,1
"i",104,1
"could",104,1
"hear",104,1
"a",104,1
"lot",104,1
"of",104,1
"words",104,1
"often",104,1
"repeated",104,1
"queer",104,1
"words",104,1
"for",104,1
"there",104,1
"were",104,1
"many",104,1
"nationalities",104,1
"in",104,1
"the",104,1
"crowd",104,1
"so",104,1
"i",104,1
"quietly",104,1
"got",104,1
"my",104,1
"polyglot",104,1
"dictionary",104,1
"from",104,1
"my",104,1
"bag",104,1
"and",104,1
"looked",104,1
"them",104,1
"out",104,1
"i",105,1
"must",105,1
"say",105,1
"they",105,1
"were",105,1
"not",105,1
"cheering",105,1
"to",105,1
"me",105,1
"for",105,1
"amongst",105,1
"them",105,1
"were",105,1
"ordog",105,1
"satan",105,1
"pokol",105,1
"hell",105,1
"stregoica",105,1
"witch",105,1
"vrolok",105,1
"and",105,1
"vlkoslak",105,1
"both",105,1
"of",105,1
"which",105,1
"mean",105,1
"the",105,1
"same",105,1
"thing",105,1
"one",105,1
"being",105,1
"slovak",105,1
"and",105,1
"the",105,1
"other",105,1
"servian",105,1
"for",105,1
"something",105,1
"that",105,1
"is",105,1
"either",105,1
"were-wolf",105,1
"or",105,1
"vampire",105,1
"mem",106,1
"i",107,1
"must",107,1
"ask",107,1
"the",107,1
"count",107,1
"about",107,1
"these",107,1
"superstitions",107,1
"when",107,1
"we",107,1
"started",107,1
"the",107,1
"crowd",107,1
"round",107,1
"the",107,1
"inn",107,1
"door",107,1
"which",107,1
"had",107,1
"by",107,1
"this",107,1
"time",107,1
"swelled",107,1
"to",107,1
"a",107,1
"considerable",107,1
"size",107,1
"all",107,1
"made",107,1
"the",107,1
"sign",107,1
"of",107,1
"the",107,1
"cross",107,1
"and",107,1
"pointed",107,1
"two",107,1
"fingers",107,1
"towards",107,1
"me",107,1
"with",108,1
"some",108,1
"difficulty",108,1
"i",108,1
"got",108,1
"a",108,1
"fellow-passenger",108,1
"to",108,1
"tell",108,1
"me",108,1
"what",108,1
"they",108,1
"meant",108,1
"he",108,1
"would",108,1
"not",108,1
"answer",108,1
"at",108,1
"first",108,1
"but",108,1
"on",108,1
"learning",108,1
"that",108,1
"i",108,1
"was",108,1
"english",108,1
"he",108,1
"explained",108,1
"that",108,1
"it",108,1
"was",108,1
"a",108,1
"charm",108,1
"or",108,1
"guard",108,1
"against",108,1
"the",108,1
"evil",108,1
"eye",108,1
"this",109,1
"was",109,1
"not",109,1
"very",109,1
"pleasant",109,1
"for",109,1
"me",109,1
"just",109,1
"starting",109,1
"for",109,1
"an",109,1
"unknown",109,1
"place",109,1
"to",109,1
"meet",109,1
"an",109,1
"unknown",109,1
"man",109,1
"but",109,1
"every",109,1
"one",109,1
"seemed",109,1
"so",109,1
"kind-hearted",109,1
"and",109,1
"so",109,1
"sorrowful",109,1
"and",109,1
"so",109,1
"sympathetic",109,1
"that",109,1
"i",109,1
"could",109,1
"not",109,1
"but",109,1
"be",109,1
"touched",109,1
"i",110,1
"shall",110,1
"never",110,1
"forget",110,1
"the",110,1
"last",110,1
"glimpse",110,1
"which",110,1
"i",110,1
"had",110,1
"of",110,1
"the",110,1
"inn-yard",110,1
"and",110,1
"its",110,1
"crowd",110,1
"of",110,1
"picturesque",110,1
"figures",110,1
"all",110,1
"crossing",110,1
"themselves",110,1
"as",110,1
"they",110,1
"stood",110,1
"round",110,1
"the",110,1
"wide",110,1
"archway",110,1
"with",110,1
"its",110,1
"background",110,1
"of",110,1
"rich",110,1
"foliage",110,1
"of",110,1
"oleander",110,1
"and",110,1
"orange",110,1
"trees",110,1
"in",110,1
"green",110,1
"tubs",110,1
"clustered",110,1
"in",110,1
"the",110,1
"centre",110,1
"of",110,1
"the",110,1
"yard",110,1
"then",111,1
"our",111,1
"driver",111,1
"whose",111,1
"wide",111,1
"linen",111,1
"drawers",111,1
"covered",111,1
"the",111,1
"whole",111,1
"front",111,1
"of",111,1
"the",111,1
"box-seat",111,1
"gotza",111,1
"they",111,1
"call",111,1
"them",111,1
"cracked",111,1
"his",111,1
"big",111,1
"whip",111,1
"over",111,1
"his",111,1
"four",111,1
"small",111,1
"horses",111,1
"which",111,1
"ran",111,1
"abreast",111,1
"and",111,1
"we",111,1
"set",111,1
"off",111,1
"on",111,1
"our",111,1
"journey",111,1
"i",112,1
"soon",112,1
"lost",112,1
"sight",112,1
"and",112,1
"recollection",112,1
"of",112,1
"ghostly",112,1
"fears",112,1
"in",112,1
"the",112,1
"beauty",112,1
"of",112,1
"the",112,1
"scene",112,1
"as",112,1
"we",112,1
"drove",112,1
"along",112,1
"although",112,1
"had",112,1
"i",112,1
"known",112,1
"the",112,1
"language",112,1
"or",112,1
"rather",112,1
"languages",112,1
"which",112,1
"my",112,1
"fellow-passengers",112,1
"were",112,1
"speaking",112,1
"i",112,1
"might",112,1
"not",112,1
"have",112,1
"been",112,1
"able",112,1
"to",112,1
"throw",112,1
"them",112,1
"off",112,1
"so",112,1
"easily",112,1
"before",113,1
"us",113,1
"lay",113,1
"a",113,1
"green",113,1
"sloping",113,1
"land",113,1
"full",113,1
"of",113,1
"forests",113,1
"and",113,1
"woods",113,1
"with",113,1
"here",113,1
"and",113,1
"there",113,1
"steep",113,1
"hills",113,1
"crowned",113,1
"with",113,1
"clumps",113,1
"of",113,1
"trees",113,1
"or",113,1
"with",113,1
"farmhouses",113,1
"the",113,1
"blank",113,1
"gable",113,1
"end",113,1
"to",113,1
"the",113,1
"road",113,1
"there",114,1
"was",114,1
"everywhere",114,1
"a",114,1
"bewildering",114,1
"mass",114,1
"of",114,1
"fruit",114,1
"blossom",114,1
"apple",114,1
"plum",114,1
"pear",114,1
"cherry",114,1
"and",114,1
"as",114,1
"we",114,1
"drove",114,1
"by",114,1
"i",114,1
"could",114,1
"see",114,1
"the",114,1
"green",114,1
"grass",114,1
"under",114,1
"the",114,1
"trees",114,1
"spangled",114,1
"with",114,1
"the",114,1
"fallen",114,1
"petals",114,1
"in",115,1
"and",115,1
"out",115,1
"amongst",115,1
"these",115,1
"green",115,1
"hills",115,1
"of",115,1
"what",115,1
"they",115,1
"call",115,1
"here",115,1
"the",115,1
"mittel",115,1
"land",115,1
"ran",115,1
"the",115,1
"road",115,1
"losing",115,1
"itself",115,1
"as",115,1
"it",115,1
"swept",115,1
"round",115,1
"the",115,1
"grassy",115,1
"curve",115,1
"or",115,1
"was",115,1
"shut",115,1
"out",115,1
"by",115,1
"the",115,1
"straggling",115,1
"ends",115,1
"of",115,1
"pine",115,1
"woods",115,1
"which",115,1
"here",115,1
"and",115,1
"there",115,1
"ran",115,1
"down",115,1
"the",115,1
"hillsides",115,1
"like",115,1
"tongues",115,1
"of",115,1
"flame",115,1
"the",116,1
"road",116,1
"was",116,1
"rugged",116,1
"but",116,1
"still",116,1
"we",116,1
"seemed",116,1
"to",116,1
"fly",116,1
"over",116,1
"it",116,1
"with",116,1
"a",116,1
"feverish",116,1
"haste",116,1
"i",117,1
"could",117,1
"not",117,1
"understand",117,1
"then",117,1
"what",117,1
"the",117,1
"haste",117,1
"meant",117,1
"but",117,1
"the",117,1
"driver",117,1
"was",117,1
"evidently",117,1
"bent",117,1
"on",117,1
"losing",117,1
"no",117,1
"time",117,1
"in",117,1
"reaching",117,1
"borgo",117,1
"prund",117,1
"i",118,1
"was",118,1
"told",118,1
"that",118,1
"this",118,1
"road",118,1
"is",118,1
"in",118,1
"summertime",118,1
"excellent",118,1
"but",118,1
"that",118,1
"it",118,1
"had",118,1
"not",118,1
"yet",118,1
"been",118,1
"put",118,1
"in",118,1
"order",118,1
"after",118,1
"the",118,1
"winter",118,1
"snows",118,1
"in",119,1
"this",119,1
"respect",119,1
"it",119,1
"is",119,1
"different",119,1
"from",119,1
"the",119,1
"general",119,1
"run",119,1
"of",119,1
"roads",119,1
"in",119,1
"the",119,1
"carpathians",119,1
"for",119,1
"it",119,1
"is",119,1
"an",119,1
"old",119,1
"tradition",119,1
"that",119,1
"they",119,1
"are",119,1
"not",119,1
"to",119,1
"be",119,1
"kept",119,1
"in",119,1
"too",119,1
"good",119,1
"order",119,1
"of",120,1
"old",120,1
"the",120,1
"hospadars",120,1
"would",120,1
"not",120,1
"repair",120,1
"them",120,1
"lest",120,1
"the",120,1
"turk",120,1
"should",120,1
"think",120,1
"that",120,1
"they",120,1
"were",120,1
"preparing",120,1
"to",120,1
"bring",120,1
"in",120,1
"foreign",120,1
"troops",120,1
"and",120,1
"so",120,1
"hasten",120,1
"the",120,1
"war",120,1
"which",120,1
"was",120,1
"always",120,1
"really",120,1
"at",120,1
"loading",120,1
"point",120,1
"beyond",121,1
"the",121,1
"green",121,1
"swelling",121,1
"hills",121,1
"of",121,1
"the",121,1
"mittel",121,1
"land",121,1
"rose",121,1
"mighty",121,1
"slopes",121,1
"of",121,1
"forest",121,1
"up",121,1
"to",121,1
"the",121,1
"lofty",121,1
"steeps",121,1
"of",121,1
"the",121,1
"carpathians",121,1
"themselves",121,1
"right",122,1
"and",122,1
"left",122,1
"of",122,1
"us",122,1
"they",122,1
"towered",122,1
"with",122,1
"the",122,1
"afternoon",122,1
"sun",122,1
"falling",122,1
"full",122,1
"upon",122,1
"them",122,1
"and",122,1
"bringing",122,1
"out",122,1
"all",122,1
"the",122,1
"glorious",122,1
"colours",122,1
"of",122,1
"this",122,1
"beautiful",122,1
"range",122,1
"deep",122,1
"blue",122,1
"and",122,1
"purple",122,1
"in",122,1
"the",122,1
"shadows",122,1
"of",122,1
"the",122,1
"peaks",122,1
"green",122,1
"and",122,1
"brown",122,1
"where",122,1
"grass",122,1
"and",122,1
"rock",122,1
"mingled",122,1
"and",122,1
"an",122,1
"endless",122,1
"perspective",122,1
"of",122,1
"jagged",122,1
"rock",122,1
"and",122,1
"pointed",122,1
"crags",122,1
"till",122,1
"these",122,1
"were",122,1
"themselves",122,1
"lost",122,1
"in",122,1
"the",122,1
"distance",122,1
"where",122,1
"the",122,1
"snowy",122,1
"peaks",122,1
"rose",122,1
"grandly",122,1
"here",123,1
"and",123,1
"there",123,1
"seemed",123,1
"mighty",123,1
"rifts",123,1
"in",123,1
"the",123,1
"mountains",123,1
"through",123,1
"which",123,1
"as",123,1
"the",123,1
"sun",123,1
"began",123,1
"to",123,1
"sink",123,1
"we",123,1
"saw",123,1
"now",123,1
"and",123,1
"again",123,1
"the",123,1
"white",123,1
"gleam",123,1
"of",123,1
"falling",123,1
"water",123,1
"one",124,1
"of",124,1
"my",124,1
"companions",124,1
"touched",124,1
"my",124,1
"arm",124,1
"as",124,1
"we",124,1
"swept",124,1
"round",124,1
"the",124,1
"base",124,1
"of",124,1
"a",124,1
"hill",124,1
"and",124,1
"opened",124,1
"up",124,1
"the",124,1
"lofty",124,1
"snow-covered",124,1
"peak",124,1
"of",124,1
"a",124,1
"mountain",124,1
"which",124,1
"seemed",124,1
"as",124,1
"we",124,1
"wound",124,1
"on",124,1
"our",124,1
"serpentine",124,1
"way",124,1
"to",124,1
"be",124,1
"right",124,1
"before",124,1
"us",124,1
"look",124,1
"isten",125,1
"szek",125,1
"god's",125,1
"seat",125,1
"and",125,1
"he",125,1
"crossed",125,1
"himself",125,1
"reverently",125,1
"as",126,1
"we",126,1
"wound",126,1
"on",126,1
"our",126,1
"endless",126,1
"way",126,1
"and",126,1
"the",126,1
"sun",126,1
"sank",126,1
"lower",126,1
"and",126,1
"lower",126,1
"behind",126,1
"us",126,1
"the",126,1
"shadows",126,1
"of",126,1
"the",126,1
"evening",126,1
"began",126,1
"to",126,1
"creep",126,1
"round",126,1
"us",126,1
"this",127,1
"was",127,1
"emphasised",127,1
"by",127,1
"the",127,1
"fact",127,1
"that",127,1
"the",127,1
"snowy",127,1
"mountain-top",127,1
"still",127,1
"held",127,1
"the",127,1
"sunset",127,1
"and",127,1
"seemed",127,1
"to",127,1
"glow",127,1
"out",127,1
"with",127,1
"a",127,1
"delicate",127,1
"cool",127,1
"pink",127,1
"here",128,1
"and",128,1
"there",128,1
"we",128,1
"passed",128,1
"cszeks",128,1
"and",128,1
"slovaks",128,1
"all",128,1
"in",128,1
"picturesque",128,1
"attire",128,1
"but",128,1
"i",128,1
"noticed",128,1
"that",128,1
"goitre",128,1
"was",128,1
"painfully",128,1
"prevalent",128,1
"by",129,1
"the",129,1
"roadside",129,1
"were",129,1
"many",129,1
"crosses",129,1
"and",129,1
"as",129,1
"we",129,1
"swept",129,1
"by",129,1
"my",129,1
"companions",129,1
"all",129,1
"crossed",129,1
"themselves",129,1
"here",130,1
"and",130,1
"there",130,1
"was",130,1
"a",130,1
"peasant",130,1
"man",130,1
"or",130,1
"woman",130,1
"kneeling",130,1
"before",130,1
"a",130,1
"shrine",130,1
"who",130,1
"did",130,1
"not",130,1
"even",130,1
"turn",130,1
"round",130,1
"as",130,1
"we",130,1
"approached",130,1
"but",130,1
"seemed",130,1
"in",130,1
"the",130,1
"self-surrender",130,1
"of",130,1
"devotion",130,1
"to",130,1
"have",130,1
"neither",130,1
"eyes",130,1
"nor",130,1
"ears",130,1
"for",130,1
"the",130,1
"outer",130,1
"world",130,1
"there",131,1
"were",131,1
"many",131,1
"things",131,1
"new",131,1
"to",131,1
"me",131,1
"for",131,1
"instance",131,1
"hay-ricks",131,1
"in",131,1
"the",131,1
"trees",131,1
"and",131,1
"here",131,1
"and",131,1
"there",131,1
"very",131,1
"beautiful",131,1
"masses",131,1
"of",131,1
"weeping",131,1
"birch",131,1
"their",131,1
"white",131,1
"stems",131,1
"shining",131,1
"like",131,1
"silver",131,1
"through",131,1
"the",131,1
"delicate",131,1
"green",131,1
"of",131,1
"the",131,1
"leaves",131,1
"now",132,1
"and",132,1
"again",132,1
"we",132,1
"passed",132,1
"a",132,1
"leiter-wagon",132,1
"the",132,1
"ordinary",132,1
"peasant's",132,1
"cart",132,1
"with",132,1
"its",132,1
"long",132,1
"snake-like",132,1
"vertebra",132,1
"calculated",132,1
"to",132,1
"suit",132,1
"the",132,1
"inequalities",132,1
"of",132,1
"the",132,1
"road",132,1
"on",133,1
"this",133,1
"were",133,1
"sure",133,1
"to",133,1
"be",133,1
"seated",133,1
"quite",133,1
"a",133,1
"group",133,1
"of",133,1
"home-coming",133,1
"peasants",133,1
"the",133,1
"cszeks",133,1
"with",133,1
"their",133,1
"white",133,1
"and",133,1
"the",133,1
"slovaks",133,1
"with",133,1
"their",133,1
"coloured",133,1
"sheepskins",133,1
"the",133,1
"latter",133,1
"carrying",133,1
"lance-fashion",133,1
"their",133,1
"long",133,1
"staves",133,1
"with",133,1
"axe",133,1
"at",133,1
"end",133,1
"as",134,1
"the",134,1
"evening",134,1
"fell",134,1
"it",134,1
"began",134,1
"to",134,1
"get",134,1
"very",134,1
"cold",134,1
"and",134,1
"the",134,1
"growing",134,1
"twilight",134,1
"seemed",134,1
"to",134,1
"merge",134,1
"into",134,1
"one",134,1
"dark",134,1
"mistiness",134,1
"the",134,1
"gloom",134,1
"of",134,1
"the",134,1
"trees",134,1
"oak",134,1
"beech",134,1
"and",134,1
"pine",134,1
"though",134,1
"in",134,1
"the",134,1
"valleys",134,1
"which",134,1
"ran",134,1
"deep",134,1
"between",134,1
"the",134,1
"spurs",134,1
"of",134,1
"the",134,1
"hills",134,1
"as",134,1
"we",134,1
"ascended",134,1
"through",134,1
"the",134,1
"pass",134,1
"the",134,1
"dark",134,1
"firs",134,1
"stood",134,1
"out",134,1
"here",134,1
"and",134,1
"there",134,1
"against",134,1
"the",134,1
"background",134,1
"of",134,1
"late-lying",134,1
"snow",134,1
"sometimes",135,1
"as",135,1
"the",135,1
"road",135,1
"was",135,1
"cut",135,1
"through",135,1
"the",135,1
"pine",135,1
"woods",135,1
"that",135,1
"seemed",135,1
"in",135,1
"the",135,1
"darkness",135,1
"to",135,1
"be",135,1
"closing",135,1
"down",135,1
"upon",135,1
"us",135,1
"great",135,1
"masses",135,1
"of",135,1
"greyness",135,1
"which",135,1
"here",135,1
"and",135,1
"there",135,1
"bestrewed",135,1
"the",135,1
"trees",135,1
"produced",135,1
"a",135,1
"peculiarly",135,1
"weird",135,1
"and",135,1
"solemn",135,1
"effect",135,1
"which",135,1
"carried",135,1
"on",135,1
"the",135,1
"thoughts",135,1
"and",135,1
"grim",135,1
"fancies",135,1
"engendered",135,1
"earlier",135,1
"in",135,1
"the",135,1
"evening",135,1
"when",135,1
"the",135,1
"falling",135,1
"sunset",135,1
"threw",135,1
"into",135,1
"strange",135,1
"relief",135,1
"the",135,1
"ghost-like",135,1
"clouds",135,1
"which",135,1
"amongst",135,1
"the",135,1
"carpathians",135,1
"seem",135,1
"to",135,1
"wind",135,1
"ceaselessly",135,1
"through",135,1
"the",135,1
"valleys",135,1
"sometimes",136,1
"the",136,1
"hills",136,1
"were",136,1
"so",136,1
"steep",136,1
"that",136,1
"despite",136,1
"our",136,1
"driver's",136,1
"haste",136,1
"the",136,1
"horses",136,1
"could",136,1
"only",136,1
"go",136,1
"slowly",136,1
"i",137,1
"wished",137,1
"to",137,1
"get",137,1
"down",137,1
"and",137,1
"walk",137,1
"up",137,1
"them",137,1
"as",137,1
"we",137,1
"do",137,1
"at",137,1
"home",137,1
"but",137,1
"the",137,1
"driver",137,1
"would",137,1
"not",137,1
"hear",137,1
"of",137,1
"it",137,1
"no",138,1
"no",138,1
"he",138,1
"said",138,1
"you",138,1
"must",138,1
"not",138,1
"walk",138,1
"here",138,1
"the",138,1
"dogs",138,1
"are",138,1
"too",138,1
"fierce",138,1
"and",138,1
"then",138,1
"he",138,1
"added",138,1
"with",138,1
"what",138,1
"he",138,1
"evidently",138,1
"meant",138,1
"for",138,1
"grim",138,1
"pleasantry",138,1
"for",138,1
"he",138,1
"looked",138,1
"round",138,1
"to",138,1
"catch",138,1
"the",138,1
"approving",138,1
"smile",138,1
"of",138,1
"the",138,1
"rest",138,1
"and",138,1
"you",138,1
"may",138,1
"have",138,1
"enough",138,1
"of",138,1
"such",138,1
"matters",138,1
"before",138,1
"you",138,1
"go",138,1
"to",138,1
"sleep",138,1
"the",139,1
"only",139,1
"stop",139,1
"he",139,1
"would",139,1
"make",139,1
"was",139,1
"a",139,1
"moment's",139,1
"pause",139,1
"to",139,1
"light",139,1
"his",139,1
"lamps",139,1
"when",140,1
"it",140,1
"grew",140,1
"dark",140,1
"there",140,1
"seemed",140,1
"to",140,1
"be",140,1
"some",140,1
"excitement",140,1
"amongst",140,1
"the",140,1
"passengers",140,1
"and",140,1
"they",140,1
"kept",140,1
"speaking",140,1
"to",140,1
"him",140,1
"one",140,1
"after",140,1
"the",140,1
"other",140,1
"as",140,1
"though",140,1
"urging",140,1
"him",140,1
"to",140,1
"further",140,1
"speed",140,1
"he",141,1
"lashed",141,1
"the",141,1
"horses",141,1
"unmercifully",141,1
"with",141,1
"his",141,1
"long",141,1
"whip",141,1
"and",141,1
"with",141,1
"wild",141,1
"cries",141,1
"of",141,1
"encouragement",141,1
"urged",141,1
"them",141,1
"on",141,1
"to",141,1
"further",141,1
"exertions",141,1
"then",142,1
"through",142,1
"the",142,1
"darkness",142,1
"i",142,1
"could",142,1
"see",142,1
"a",142,1
"sort",142,1
"of",142,1
"patch",142,1
"of",142,1
"grey",142,1
"light",142,1
"ahead",142,1
"of",142,1
"us",142,1
"as",142,1
"though",142,1
"there",142,1
"were",142,1
"a",142,1
"cleft",142,1
"in",142,1
"the",142,1
"hills",142,1
"the",143,1
"excitement",143,1
"of",143,1
"the",143,1
"passengers",143,1
"grew",143,1
"greater",143,1
"the",143,1
"crazy",143,1
"coach",143,1
"rocked",143,1
"on",143,1
"its",143,1
"great",143,1
"leather",143,1
"springs",143,1
"and",143,1
"swayed",143,1
"like",143,1
"a",143,1
"boat",143,1
"tossed",143,1
"on",143,1
"a",143,1
"stormy",143,1
"sea",143,1
"i",144,1
"had",144,1
"to",144,1
"hold",144,1
"on",144,1
"the",145,1
"road",145,1
"grew",145,1
"more",145,1
"level",145,1
"and",145,1
"we",145,1
"appeared",145,1
"to",145,1
"fly",145,1
"along",145,1
"then",146,1
"the",146,1
"mountains",146,1
"seemed",146,1
"to",146,1
"come",146,1
"nearer",146,1
"to",146,1
"us",146,1
"on",146,1
"each",146,1
"side",146,1
"and",146,1
"to",146,1
"frown",146,1
"down",146,1
"upon",146,1
"us",146,1
"we",146,1
"were",146,1
"entering",146,1
"on",146,1
"the",146,1
"borgo",146,1
"pass",146,1
"one",147,1
"by",147,1
"one",147,1
"several",147,1
"of",147,1
"the",147,1
"passengers",147,1
"offered",147,1
"me",147,1
"gifts",147,1
"which",147,1
"they",147,1
"pressed",147,1
"upon",147,1
"me",147,1
"with",147,1
"an",147,1
"earnestness",147,1
"which",147,1
"would",147,1
"take",147,1
"no",147,1
"denial",147,1
"these",147,1
"were",147,1
"certainly",147,1
"of",147,1
"an",147,1
"odd",147,1
"and",147,1
"varied",147,1
"kind",147,1
"but",147,1
"each",147,1
"was",147,1
"given",147,1
"in",147,1
"simple",147,1
"good",147,1
"faith",147,1
"with",147,1
"a",147,1
"kindly",147,1
"word",147,1
"and",147,1
"a",147,1
"blessing",147,1
"and",147,1
"that",147,1
"strange",147,1
"mixture",147,1
"of",147,1
"fear-meaning",147,1
"movements",147,1
"which",147,1
"i",147,1
"had",147,1
